6.0000 9.4040 27.5711 56.4239 0.3126 248.8600
7.0000 13.1960 29.9329 92.3717 0.3126 234.1800
5.0000 12.3346 24.4799 61.6728 0.5267 124.3000
8.0000 8.9933 17.6316 71.9463 0.5610 137.7100
6.0000 13.8808 29.6936 83.2847 0.2803 237.9400
7.0000 13.9497 37.7768 97.6479 0.2629 665.0500
6.0000 14.1534 27.8777 84.9205 0.2803 172.1900
6.0000 15.1250 21.1473 90.7498 0.6919 133.5100
9.0000 5.9708 7.8380 71.6499 0.4911 576.2600
10.0000 9.9233 16.6076 99.2333 0.7117 155.8200
7.0000 16.5472 57.4325 115.8303 1.0336 276.6600
7.0000 16.1123 38.0500 112.7859 0.8490 219.2000
6.0000 20.6012 43.1322 123.6071 1.0383 206.8300
6.0000 12.5337 22.3297 75.2023 0.6274 168.6100
14.0000 13.3538 34.8138 186.9533 0.7067 2389.1000
4.0000 9.2677 13.0660 55.6063 0.1328 284.7800
7.0000 12.7421 31.4412 89.1946 1.1840 221.8300
12.0000 12.8799 31.5781 154.5592 0.2906 242.8200
6.0000 5.0935 7.7695 30.5610 0.6508 3761.3000
5.0000 9.2105 11.8723 46.0523 0.0369 289.1700
14.0000 6.2606 9.4097 87.6487 0.2409 251.0900
8.0000 20.2041 42.1917 161.6324 1.0092 272.6300
11.0000 8.9381 18.1717 98.3189 0.2422 145.9400
13.0000 10.0577 26.1647 130.7501 0.7733 1004.0000
7.0000 12.5227 16.9366 87.6587 0.2141 298.2700
8.0000 11.3061 19.6501 90.4491 0.3916 185.8900
14.0000 7.3109 11.8240 102.3532 0.2558 211.0500
6.0000 10.9324 19.4904 65.5946 0.7114 136.4700
7.0000 20.2743 30.1277 141.9204 0.9809 197.3000
15.0000 5.1642 13.7948 77.4633 0.9213 7755.9000
7.0000 11.2057 23.4905 78.4396 0.7930 184.4100
7.0000 13.3797 29.4086 93.6578 0.3295 189.2700
15.0000 9.0331 17.8601 135.4963 0.3285 442.8400
7.0000 16.9640 49.0328 118.7479 0.4112 209.1200
7.0000 18.2383 33.7305 127.6684 0.8206 223.3900
6.0000 6.5788 7.9145 39.4729 0.2803 342.9000
