8.0000 13.2895 29.8966 106.3159 0.5267 220.9700
12.0000 9.7156 14.5355 116.5875 0.5932 286.7000
6.0000 12.7769 19.1250 76.6614 0.5753 336.4600
5.0000 7.9248 10.3785 39.6239 0.4605 268.6400
4.0000 14.0562 22.6880 56.2250 0.9352 195.0200
13.0000 10.8388 32.8747 140.9040 0.5233 166.6500
5.0000 13.8784 18.7762 111.0271 0.5267 150.5400
6.0000 11.2723 23.2849 67.6336 0.7425 127.2700
6.0000 14.1155 24.0985 84.6928 0.2141 298.9400
7.0000 12.5207 25.8592 87.6448 0.5098 131.2900
5.0000 7.4043 10.0973 51.8302 0.6084 306.5300
11.0000 11.4834 23.0214 126.3175 0.6375 207.1600
4.0000 18.7667 29.8224 75.0670 0.7624 199.9800
15.0000 6.7196 10.1430 100.7941 0.3553 224.0900
11.0000 11.3130 29.2917 124.4435 0.7009 199.5500
5.0000 12.5686 31.8584 62.8428 0.0369 150.2000
13.0000 5.1321 15.0231 82.1129 1.4017 609.6200
6.0000 20.0787 58.9538 120.4720 0.8316 157.6100
5.0000 23.7036 65.8146 118.5182 0.3295 272.1800
7.0000 9.8198 45.0534 68.7387 0.2629 3160.3000
6.0000 11.3597 20.9941 68.1579 0.9523 332.9900
8.0000 7.5355 9.2169 67.8196 0.3430 209.4300
6.0000 6.8498 9.3640 47.9487 0.4960 215.3600
10.0000 10.1870 16.6093 101.8704 0.4568 163.3200
7.0000 6.5241 9.0625 58.7165 0.1650 215.7500
13.0000 9.8096 20.8805 137.3348 0.8816 222.3400
10.0000 10.9628 17.9520 109.6283 0.0840 1712.6000
4.0000 10.2027 15.8140 40.8109 0.8226 117.2100
9.0000 11.2077 20.3744 100.8689 0.8252 156.6600
5.0000 8.1804 12.6323 40.9019 0.5796 156.3200
6.0000 22.0104 65.3322 132.0624 0.6786 242.4400
5.0000 6.9478 7.7462 34.7392 0.5098 282.0900
14.0000 7.4281 19.9397 103.9934 0.5019 319.9000
15.0000 10.7669 73.3330 161.5032 0.6363 1307.9000
5.0000 13.0282 25.9591 65.1409 0.6508 398.2200
7.0000 13.1770 25.3851 92.2392 0.0369 112.8200
6.0000 23.7866 55.3626 142.7199 0.7243 586.4600
8.0000 13.3643 42.4749 120.2788 0.8468 879.5600
6.0000 24.5689 39.0167 147.4133 0.6587 215.4900
10.0000 5.0759 9.0897 50.7588 0.5267 303.5900
6.0000 13.3794 28.4368 80.2766 0.6942 252.0500
10.0000 9.7159 23.2667 97.1587 0.6928 328.9500
8.0000 6.1858 10.7738 49.4865 1.2176 714.1600
4.0000 8.5755 9.6367 34.3018 0.5760 259.1500
11.0000 8.1399 20.1575 89.5394 0.2634 321.9200
8.0000 13.4891 24.2183 107.9128 0.3093 189.1200
7.0000 24.0323 79.5658 168.2264 0.2629 527.8100
5.0000 12.6225 34.3241 88.3572 0.9044 353.9900
6.0000 20.4414 37.7837 122.6486 0.7325 167.9000
7.0000 10.5145 26.7852 73.6015 0.9359 352.5800
18.0000 10.7573 59.8669 193.6318 0.1149 2160.3000
4.0000 8.1749 11.6686 81.7495 0.7564 385.4300
5.0000 8.4593 10.2394 42.2967 0.5760 150.3900
18.0000 9.6022 62.9900 172.8389 0.1160 2324.4000
8.0000 12.0890 25.3641 96.7120 0.5267 268.7000
7.0000 6.9720 12.1302 62.7479 1.0693 777.7900
8.0000 14.2537 24.0186 114.0298 0.2535 310.3500
4.0000 11.6459 13.9979 46.5837 0.5760 144.0800
6.0000 12.5512 26.0532 100.4098 0.3979 202.4300
10.0000 11.0656 63.2020 110.6564 0.7658 1903.5000
6.0000 12.6636 20.9059 75.9816 0.0369 132.8600
11.0000 9.9460 16.3085 109.4062 0.1650 150.2300
10.0000 11.2189 22.0142 112.1891 0.4326 209.3000
11.0000 11.7057 30.1339 128.7631 0.4109 226.1300
8.0000 12.8606 31.0666 102.8847 0.1149 709.1300
7.0000 14.1697 32.4600 99.1878 0.4102 347.5700
13.0000 8.7994 39.2377 114.3921 0.9226 3159.4000
3.0000 8.0069 19.4455 48.0413 0.2310 505.3400
8.0000 6.8977 9.8538 55.1813 0.4112 207.3800
11.0000 6.7420 24.4005 74.1624 0.8119 760.7000
5.0000 10.1835 20.2970 50.9173 0.6594 177.9900
2.0000 4.2808 4.0220 34.2461 0.2310 524.2100
9.0000 12.9274 29.2377 116.3464 0.4637 641.6300
16.0000 12.0564 67.5288 192.9029 1.0547 724.5900
6.0000 15.3100 22.3826 91.8600 0.5759 147.3500
