6.0000 10.3118 35.4605 134.0538 0.3513 237.0600
10.0000 9.4726 25.3176 94.7255 0.2160 235.1300
8.0000 13.1764 40.7445 105.4115 0.0734 118.1200
5.0000 12.1801 20.9522 60.9004 0.4774 205.9100
5.0000 13.6487 20.3322 68.2436 0.5098 193.7600
7.0000 10.3275 20.1038 72.2928 1.1298 495.2900
7.0000 5.6839 7.5066 73.8901 0.2310 310.6900
6.0000 7.6855 12.0247 46.1131 0.2893 134.4500
14.0000 7.8007 12.1750 109.2097 0.3926 240.1700
4.0000 15.9236 27.2253 63.6942 0.6084 82.3130
5.0000 14.8274 20.8198 74.1372 0.7733 299.3500
16.0000 3.7720 7.1514 60.3523 0.1650 457.1500
6.0000 13.0038 30.1303 78.0225 0.4112 175.1700
6.5000 8.2494 36.3445 107.2423 0.6942 635.8300
8.0000 11.5667 22.8627 92.5333 0.1819 181.6800
6.0000 9.1459 16.1343 54.8752 0.3295 273.6100
9.0000 11.1807 21.6749 100.6267 0.4415 356.1200
9.0000 11.2308 27.9410 101.0774 0.4713 160.5800
5.0000 12.4947 21.4551 62.4737 0.7401 136.8000
6.0000 12.1709 23.4475 73.0256 0.2634 191.9500
11.0000 15.2511 27.9327 167.7625 0.9467 405.8600
6.0000 17.0699 45.3585 102.4192 0.8472 239.9100
14.0000 10.1340 24.2698 141.8758 0.6036 199.1700
7.0000 6.8317 10.8057 47.8220 0.1650 258.2600
6.0000 13.3844 19.3959 80.3062 0.3126 294.5800
5.0000 6.7013 13.7198 33.5065 0.5098 84.1140
10.0000 5.1312 8.9614 56.4437 0.1819 1673.7000
6.0000 15.7426 24.0804 94.4554 0.8490 182.9200
6.0000 6.7658 7.5100 40.5949 0.3860 259.1700
15.0000 11.7668 43.6099 176.5013 1.0524 488.5100
5.0000 7.7827 10.0468 38.9137 0.0369 168.3700
6.0000 7.5359 11.9477 45.2156 0.5591 202.8700
8.0000 6.8199 20.1609 54.5590 0.5599 1084.4000
4.0000 12.6721 7.5463 76.0328 0.6003 452.4400
6.0000 12.4419 18.6550 74.6516 0.9048 190.9500
8.0000 6.8562 10.1684 54.8498 0.4903 256.7100
5.0000 24.4337 53.4576 171.0359 0.8645 589.1100
10.0000 6.2280 18.5533 68.5080 0.0369 17530.0000
6.0000 13.8600 26.9006 83.1600 0.4829 274.7800
8.0000 9.9290 19.4906 99.2904 0.3797 354.5600
16.0000 6.3172 12.3737 101.0749 0.4742 1127.1000
10.0000 16.6798 48.7156 166.7981 0.8730 178.8000
7.0000 14.0520 39.5446 98.3639 0.3553 112.5000
17.0000 6.6667 18.9378 113.3336 0.5309 953.7400
4.0000 8.2872 11.3637 74.5851 0.6084 259.9600
7.0000 17.3973 41.6061 121.7812 0.2803 828.4400
5.0000 23.6386 39.0141 118.1932 0.8550 192.8600
11.0000 13.9967 53.5519 153.9633 0.6817 661.1000
4.0000 17.5285 38.1854 70.1142 0.6577 360.4900
5.0000 14.7512 31.3450 73.7560 0.5098 102.6800
6.0000 14.6882 20.6729 88.1294 0.6444 176.7800
9.0000 7.7696 12.5256 69.9261 0.6413 275.8400
7.0000 6.4489 8.1647 45.1426 0.0675 505.8900
7.0000 9.0177 14.6909 63.1236 0.3147 161.3500
4.0000 14.7049 21.9402 58.8194 0.5589 151.1200
4.0000 16.3978 28.3322 65.5913 0.5589 145.5700
8.0000 12.4120 19.5042 99.2961 0.8871 204.6100
12.0000 9.5631 33.4447 114.7569 0.1328 1551.9000
6.0000 9.2727 11.4477 64.9088 0.5765 189.0600
6.0000 17.4387 27.7876 122.0711 0.5553 203.7500
6.0000 8.6347 17.3466 51.8083 0.6174 266.2100
5.0000 11.2094 19.8849 56.0468 0.2634 207.4900
6.0000 8.9989 15.3735 53.9935 0.1650 341.7600
5.0000 11.3944 15.4479 56.9722 0.3616 98.1150
7.0000 5.3727 9.9904 37.6090 0.2803 1174.4000
15.0000 6.6541 30.7263 99.8120 0.0025 1384.8000
6.0000 15.8618 27.6809 95.1705 0.3430 145.3000
7.0000 7.8904 16.5498 55.2329 0.5576 446.7400
6.0000 17.7767 32.5996 106.6604 0.3616 146.8400
11.0000 8.5458 18.9157 102.5492 0.4111 174.4900
7.0000 11.1437 20.4651 78.0060 0.3553 199.6800
6.0000 24.8909 70.6110 149.3451 0.8226 178.9700
19.0000 6.6480 9.7412 132.9591 0.2648 825.5800
9.0000 6.7568 11.4647 60.8109 0.3456 208.5500
12.0000 5.5876 11.0460 72.6386 0.6416 302.1600
6.0000 8.5693 15.5193 51.4157 0.5204 322.9600
13.0000 6.9002 10.8806 89.7026 0.1410 213.1900
9.0000 6.7655 15.2855 60.8897 0.7117 507.1200
14.0000 6.7835 17.8002 94.9685 0.6213 275.5800
3.5000 27.6212 49.6271 193.3482 1.2263 263.7500
6.0000 14.4513 30.4886 86.7079 0.4281 161.5200
4.0000 8.9951 9.0943 62.9660 0.4605 240.3900
7.0000 12.6615 20.1105 88.6303 0.7600 368.8300
12.0000 12.1510 38.6933 157.9632 0.6012 226.6400
6.0000 10.2702 22.9848 71.8911 0.6612 122.4100
14.0000 13.9362 77.2622 195.1063 0.4568 1905.1000
11.0000 16.0476 35.9065 176.5240 0.2915 1569.1000
4.5000 15.7745 47.7409 141.9707 0.6116 158.5700
7.0000 10.0346 16.7234 80.2765 0.1819 394.1100
9.0000 13.8553 40.6748 124.6973 0.5978 180.6900
5.0000 15.7736 25.4927 78.8682 0.2310 232.5400
7.0000 16.7642 42.9189 117.3496 0.8226 372.2900
7.0000 22.9771 54.5778 160.8398 0.9794 627.9700
8.0000 13.3671 23.2470 106.9370 0.9312 192.2800
10.0000 6.2514 10.9408 62.5138 0.2798 327.6100
9.0000 7.2292 24.0920 79.5211 0.2160 522.4400
13.0000 6.7875 8.9591 88.2372 0.2132 329.4600
6.0000 9.7015 11.5010 58.2091 0.2803 221.4700
8.0000 15.6111 31.4560 124.8887 0.8018 203.8700
7.0000 7.5039 11.8573 52.5271 0.7240 476.4700
9.0000 16.4829 57.9316 148.3465 1.2982 257.7500
15.0000 8.5184 42.0641 127.7753 0.1195 7044.0000
7.0000 10.4546 17.9584 73.1820 0.5474 529.2800
11.0000 6.9795 15.6700 76.7750 0.6036 368.5200
7.0000 7.5745 9.9939 53.0218 0.2634 332.7300
5.0000 19.5058 37.8754 97.5291 0.5098 167.1100
4.0000 7.7736 7.9832 38.8682 0.2803 153.9600
15.0000 10.4818 35.9396 157.2267 0.0163 2456.8000
7.0000 10.4420 14.8095 73.0940 0.7073 152.7800
13.0000 12.6973 40.2192 165.0654 0.5848 346.2400
8.0000 14.0217 27.8889 112.1739 0.2798 185.9800
6.0000 9.5730 14.6684 57.4381 0.7563 629.1700
10.0000 18.8252 78.1695 207.0768 0.6691 301.2700
5.0000 11.5927 26.3009 57.9636 0.4109 77.7480
16.0000 11.0092 38.3909 176.1466 0.4780 471.8800
6.0000 10.2322 16.7167 61.3931 0.8147 110.7000
7.0000 22.0639 56.8340 154.4470 0.9352 328.8300
6.0000 7.1270 16.1178 85.5243 0.3285 954.1200
4.0000 21.2705 48.8144 85.0821 0.7524 106.5300
12.0000 14.3355 50.9443 172.0255 0.1195 422.8900
4.0000 15.0276 24.2777 60.1105 0.5760 109.8000
11.0000 13.4511 24.3399 147.9616 0.5098 224.5100
7.0000 12.0907 23.1593 84.6349 0.7304 279.0300
6.0000 17.9599 40.7849 107.7595 0.2310 523.0400
4.0000 13.1280 25.3195 52.5120 0.8226 121.8800
5.0000 18.3974 29.8512 91.9872 0.4281 654.2800
12.0000 13.6457 35.0688 163.7484 0.5834 230.3500
6.0000 19.2100 29.2116 115.2599 0.9044 302.2300
9.0000 8.9161 37.2730 89.1606 0.7281 526.1000
11.0000 6.8820 26.0928 75.7017 0.3970 331.6100
2.0000 24.2069 58.0706 96.8275 0.6252 112.1900
12.0000 14.0394 48.5046 182.5121 0.8472 411.1900
6.0000 7.1387 11.0640 42.8319 0.7564 376.6700
10.0000 13.7616 33.6008 137.6161 0.4657 361.0700
9.0000 12.9835 27.5154 116.8516 1.1317 463.1200
6.0000 14.7940 30.7566 103.5580 0.3619 202.3000
11.0000 7.0734 14.3194 77.8069 0.1320 222.3600
6.0000 12.0079 25.7494 72.0472 0.5267 197.6200
4.0000 20.6087 32.7131 82.4347 0.5760 467.8500
12.0000 9.5390 23.0375 114.4678 0.4944 183.6000
4.0000 25.4519 73.1427 101.8074 0.5759 356.4300
11.0000 9.7785 27.4634 107.5636 0.4435 143.4500
8.0000 10.4059 17.4366 83.2473 0.3554 155.9100
5.0000 23.4581 48.6315 117.2903 0.8719 162.4500
10.0000 6.0255 14.7155 60.2546 0.7224 483.8100
8.0000 9.6793 38.0146 77.4341 0.5449 355.6000
10.0000 12.9096 32.6298 142.0052 0.2803 207.6000
10.0000 9.9378 24.1802 99.3779 0.4568 282.1200
4.0000 13.5616 24.7407 54.2462 0.8756 95.3840
4.0000 19.7553 35.0045 79.0214 0.5760 97.9260
6.0000 11.5118 25.0298 69.0709 0.1328 148.7000
8.0000 18.2415 54.3589 145.9320 0.6736 183.9000
10.0000 11.8349 23.8024 118.3491 0.9601 278.9000
7.0000 7.0560 8.4047 63.5044 0.5277 543.7100
5.5000 6.0035 13.2420 66.0382 0.7399 638.0700
6.0000 20.3311 19.9343 203.3109 0.5266 344.7900
4.0000 18.3481 18.6507 91.7404 0.3295 178.0900
6.0000 15.8064 34.0235 94.8384 0.7550 186.1400
12.0000 11.3340 25.0147 181.3433 0.5553 573.0000
5.0000 7.3711 12.4028 36.8556 0.5759 996.6000
14.0000 3.5280 7.1707 49.3926 0.2766 981.7300
5.0000 12.1966 14.6821 60.9830 0.0675 149.2100
7.0000 6.0677 26.0745 42.4741 0.9983 338.4000
17.0000 8.0732 32.7971 137.2448 0.8325 6615.0000
15.0000 8.7073 12.8303 130.6092 0.1831 208.3300
11.0000 12.0973 28.0556 133.0706 0.1160 297.6700
14.0000 21.3174 108.0356 298.4439 0.5096 787.7400
12.0000 6.9823 9.7951 90.7701 0.4112 281.7000
8.0000 6.4057 8.5975 51.2459 0.6564 312.8900
8.0000 11.2099 26.6025 89.6789 0.9369 127.1100
5.0000 14.1866 36.0782 99.3061 0.5267 118.3000
6.0000 19.9185 67.8197 119.5113 0.9139 207.7800
10.0000 8.7499 15.9601 87.4986 0.8132 427.8100
8.0000 18.6105 30.4773 148.8839 0.8971 733.1400
2.0000 5.4748 7.5422 21.8992 0.8472 558.8000
8.0000 16.1485 40.7915 129.1880 0.2535 158.0400
7.0000 16.7398 30.0141 117.1787 0.2803 291.8500
9.0000 16.6088 22.0878 182.6971 1.2011 294.6300
7.0000 5.4545 8.1750 54.5451 0.2634 957.3700
9.0000 16.4983 37.7956 148.4845 0.5552 652.7300
8.0000 13.4140 26.5660 107.3121 0.3295 203.1100
10.0000 9.4699 22.1068 94.6994 0.7304 435.9800
13.0000 10.3907 44.0965 135.0791 0.0163 4126.4000
11.0000 9.2308 19.6224 101.5386 0.2634 224.2200
14.0000 7.8241 17.9200 109.5368 0.1164 2315.7000
14.0000 9.5112 34.6409 133.1570 0.2664 772.0300
10.0000 9.3481 14.1589 93.4805 0.4112 216.0600
8.0000 13.9648 31.1338 111.7182 0.7240 408.9300
5.0000 30.4331 35.7441 182.5987 0.1650 788.0000
5.0000 12.9672 29.8317 64.8359 0.5759 679.0400
5.0000 23.7321 53.9177 118.6604 0.0656 514.2200
8.0000 7.3581 24.3033 58.8647 0.3513 562.9000
7.0000 9.3555 14.1877 65.4884 1.1186 227.8000
8.0000 11.3915 21.6336 91.1324 0.4112 300.6000
6.0000 7.8960 13.9037 55.2717 0.3788 270.1800
4.0000 16.1119 29.1546 64.4477 0.5760 96.7700
9.0000 11.6218 16.1174 116.2178 0.5267 273.0700
6.0000 12.7459 23.9518 76.4754 0.3619 1057.7000
15.0000 16.4385 57.1879 246.5776 0.3093 756.6600
6.0000 13.0388 24.5244 78.2326 0.3619 144.3500
6.0000 10.0002 17.5960 60.0011 0.6174 255.2000
10.0000 10.5341 31.3670 105.3413 1.1981 308.6200
11.0000 13.2637 69.4580 159.1644 0.3554 493.7800
5.0000 16.6228 26.8043 83.1141 0.7733 201.4800
11.0000 12.9431 29.2810 142.3739 0.5442 297.2300
16.0000 12.2102 33.2974 195.3625 0.1550 2130.4000
7.0000 11.9954 19.1234 83.9676 0.3126 198.7700
10.0000 8.0434 13.8741 80.4339 0.4742 153.3600
13.0000 6.2248 11.8500 80.9229 0.6892 2043.1000
5.0000 10.6534 14.3120 53.2669 0.1650 231.6900
5.0000 7.7057 9.4832 38.5287 0.8871 437.5300
11.0000 8.5805 30.4779 94.3858 0.4774 316.8400
7.0000 4.9065 7.8686 39.2523 0.2141 426.9800
6.0000 16.0624 36.1002 96.3747 0.6817 258.2400
3.0000 8.5377 18.8991 51.2263 0.4772 148.3000
2.0000 12.5498 7.9434 75.2986 0.6848 1092.4000
5.0000 12.3537 24.7258 61.7683 0.6747 239.8900
8.0000 7.5558 14.5208 60.4461 0.2906 476.5300
